symbol,price,price_change,price_percent_change,timestamp,source
MPWR,606.06,34.85,6.1,2025-03-16 17:30:11,yahoo
RUM,8.03,0.46,6.08,2025-03-16 17:30:11,yahoo
BYDDY,100.09,5.73,6.07,2025-03-16 17:30:11,yahoo
FMCKJ,10.5,0.6,6.06,2025-03-16 17:30:11,yahoo
BYDDF,50.1,2.86,6.05,2025-03-16 17:30:11,yahoo
STR,19.8,1.12,6.0,2025-03-16 17:30:11,yahoo
CLS,91.58,5.17,5.98,2025-03-16 17:30:11,yahoo
WDC,44.53,2.5,5.95,2025-03-16 17:30:11,yahoo
NE,23.78,1.32,5.88,2025-03-16 17:30:11,yahoo
GKOS,102.19,5.59,5.79,2025-03-16 17:30:11,yahoo
LYFT,11.92,0.65,5.77,2025-03-16 17:30:11,yahoo
PNGAY,12.85,0.7,5.76,2025-03-16 17:30:11,yahoo
HPE,15.62,0.85,5.75,2025-03-16 17:30:11,yahoo
HRI,129.28,7.03,5.75,2025-03-16 17:30:11,yahoo
RGEN,150.62,8.18,5.74,2025-03-16 17:30:11,yahoo
ZLAB,38.2,2.06,5.7,2025-03-16 17:30:11,yahoo
DJTWW,12.25,0.66,5.69,2025-03-16 17:30:11,yahoo
SHAK,87.48,4.71,5.69,2025-03-16 17:30:11,yahoo
VEON,42.04,2.26,5.68,2025-03-16 17:30:11,yahoo
TOST,34.46,1.85,5.67,2025-03-16 17:30:11,yahoo
KNF,93.29,5.0,5.66,2025-03-16 17:30:11,yahoo
PEGA,71.99,3.85,5.65,2025-03-16 17:30:11,yahoo
XP,14.67,0.78,5.62,2025-03-16 17:30:11,yahoo
CLBT,18.25,0.97,5.61,2025-03-16 17:30:11,yahoo
GWRE,185.84,9.83,5.58,2025-03-16 17:30:11,yahoo
DAN,14.37,0.76,5.58,2025-03-16 17:30:11,yahoo
EDU,50.72,2.68,5.58,2025-03-16 17:30:11,yahoo
MNDY,255.87,13.5,5.57,2025-03-16 17:30:11,yahoo
OKTA,112.55,5.92,5.55,2025-03-16 17:30:11,yahoo
GH,42.89,2.25,5.54,2025-03-16 17:30:11,yahoo
VAL,38.32,2.01,5.54,2025-03-16 17:30:11,yahoo
OVV,40.53,2.12,5.52,2025-03-16 17:30:11,yahoo
LITE,63.61,3.32,5.51,2025-03-16 17:30:11,yahoo
RRR,45.04,2.35,5.5,2025-03-16 17:30:11,yahoo
MANH,172.5,9.0,5.5,2025-03-16 17:30:11,yahoo
ATAT,31.25,1.63,5.5,2025-03-16 17:30:11,yahoo
PBR,13.43,0.7,5.5,2025-03-16 17:30:11,yahoo
RDDT,128.21,6.68,5.5,2025-03-16 17:30:11,yahoo
DY,155.57,8.1,5.49,2025-03-16 17:30:11,yahoo
VST,124.46,6.46,5.47,2025-03-16 17:30:11,yahoo
PBF,20.74,1.07,5.44,2025-03-16 17:30:11,yahoo
SITM,167.03,8.61,5.43,2025-03-16 17:30:11,yahoo
BILL,46.42,2.39,5.43,2025-03-16 17:30:11,yahoo
DJT,20.21,1.04,5.43,2025-03-16 17:30:11,yahoo
STNE,9.72,0.5,5.42,2025-03-16 17:30:11,yahoo
PR,13.63,0.7,5.41,2025-03-16 17:30:11,yahoo
CZR,28.07,1.44,5.41,2025-03-16 17:30:11,yahoo
DB,24.22,1.24,5.4,2025-03-16 17:30:11,yahoo
UAL,73.67,3.77,5.39,2025-03-16 17:30:11,yahoo
CYBR,339.47,17.33,5.38,2025-03-16 17:30:11,yahoo
FLR,36.81,1.87,5.35,2025-03-16 17:30:11,yahoo
MGM,31.76,1.6,5.31,2025-03-16 17:30:11,yahoo
SYM,21.65,1.09,5.3,2025-03-16 17:30:11,yahoo
PENN,17.09,0.86,5.3,2025-03-16 17:30:11,yahoo
TPL,1321.07,66.23,5.28,2025-03-16 17:30:11,yahoo
NVDA,121.67,6.09,5.27,2025-03-16 17:30:11,yahoo
TREX,56.84,2.84,5.26,2025-03-16 17:30:11,yahoo
ARM,117.94,5.89,5.26,2025-03-16 17:30:11,yahoo
VRT,87.45,4.36,5.25,2025-03-16 17:30:11,yahoo
GDS,35.27,1.75,5.22,2025-03-16 17:30:11,yahoo
VICR,53.66,2.66,5.22,2025-03-16 17:30:11,yahoo
SPSC,129.43,6.38,5.18,2025-03-16 17:30:11,yahoo
INFA,18.29,0.9,5.18,2025-03-16 17:30:11,yahoo
PBR-A,12.45,0.61,5.15,2025-03-16 17:30:11,yahoo
BL,49.89,2.43,5.12,2025-03-16 17:30:11,yahoo
CC,14.4,0.7,5.11,2025-03-16 17:30:11,yahoo
OSIS,184.24,8.93,5.09,2025-03-16 17:30:11,yahoo
ANF,79.79,3.86,5.08,2025-03-16 17:30:11,yahoo
HIMS,33.14,1.6,5.07,2025-03-16 17:30:11,yahoo
SOC,24.86,1.2,5.07,2025-03-16 17:30:11,yahoo
ORLA,8.71,0.42,5.07,2025-03-16 17:30:11,yahoo
TEAM,218.44,10.44,5.02,2025-03-16 17:30:11,yahoo
UI,319.08,15.23,5.01,2025-03-16 17:30:11,yahoo
GME,23.05,1.1,5.01,2025-03-16 17:30:11,yahoo
TLN,204.93,9.73,4.98,2025-03-16 17:30:11,yahoo
THO,80.59,3.82,4.98,2025-03-16 17:30:11,yahoo
ZK,31.23,1.48,4.97,2025-03-16 17:30:11,yahoo
MRX,32.92,1.56,4.97,2025-03-16 17:30:11,yahoo
SAN,6.77,0.32,4.96,2025-03-16 17:30:11,yahoo
UMC,6.79,0.32,4.95,2025-03-16 17:30:11,yahoo
AMBA,54.78,2.58,4.94,2025-03-16 17:30:11,yahoo
FINV,8.71,0.41,4.94,2025-03-16 17:30:11,yahoo
MNSO,20.69,0.97,4.92,2025-03-16 17:30:11,yahoo
NRG,95.39,4.47,4.92,2025-03-16 17:30:11,yahoo
PSTG,50.92,2.38,4.9,2025-03-16 17:30:11,yahoo
SCHW,77.11,3.6,4.9,2025-03-16 17:30:11,yahoo
AAON,82.14,3.83,4.89,2025-03-16 17:30:11,yahoo
APPF,216.74,10.08,4.88,2025-03-16 17:30:11,yahoo
LSCC,60.79,2.81,4.85,2025-03-16 17:30:11,yahoo
URI,622.92,28.75,4.84,2025-03-16 17:30:11,yahoo
UPST,48.54,2.23,4.82,2025-03-16 17:30:11,yahoo
BROS,62.48,2.87,4.81,2025-03-16 17:30:11,yahoo
PAM,82.44,3.78,4.81,2025-03-16 17:30:11,yahoo
BANC,13.96,0.64,4.8,2025-03-16 17:30:11,yahoo
STEP,53.67,2.46,4.8,2025-03-16 17:30:11,yahoo
KTB,62.36,2.85,4.79,2025-03-16 17:30:11,yahoo
RMBS,54.43,2.48,4.77,2025-03-16 17:30:11,yahoo
HWKN,108.0,4.92,4.77,2025-03-16 17:30:11,yahoo
SCGLY,9.05,0.41,4.75,2025-03-16 17:30:11,yahoo
CXT,54.58,2.47,4.74,2025-03-16 17:30:11,yahoo
DLO,8.62,0.39,4.74,2025-03-16 17:30:11,yahoo
LNC,36.09,1.63,4.73,2025-03-16 17:30:11,yahoo
NMRK,12.4,0.56,4.73,2025-03-16 17:30:11,yahoo
LW,50.95,2.3,4.73,2025-03-16 17:30:11,yahoo
WSC,29.95,1.35,4.72,2025-03-16 17:30:11,yahoo
ITUB,5.99,0.27,4.72,2025-03-16 17:30:11,yahoo
BZ,19.75,0.89,4.72,2025-03-16 17:30:11,yahoo
SHOP,94.85,4.26,4.7,2025-03-16 17:30:11,yahoo
RNMBY,298.7,13.4,4.7,2025-03-16 17:30:11,yahoo
MTSI,109.07,4.86,4.66,2025-03-16 17:30:11,yahoo
MUR,26.04,1.16,4.66,2025-03-16 17:30:11,yahoo
JD,43.16,1.92,4.66,2025-03-16 17:30:11,yahoo
STLA,12.38,0.55,4.65,2025-03-16 17:30:11,yahoo
CALX,33.34,1.48,4.65,2025-03-16 17:30:11,yahoo
FORM,32.0,1.42,4.64,2025-03-16 17:30:11,yahoo
CIVI,33.62,1.49,4.64,2025-03-16 17:30:11,yahoo
GTES,19.67,0.87,4.63,2025-03-16 17:30:11,yahoo
CHKP,224.84,9.94,4.63,2025-03-16 17:30:11,yahoo
